record_number,name_en,name_fr,document_types_en,document_types_fr
PHAC 008,Surveillance and Risk Assessments of Infectious and Communicable Diseases,Laboratoires nationaux du virus de l'immunodéficience humaine (VIH) et de rétrovirologie,"Statistical documents; academic publications; surveys; contracts; memoranda of agreement; terms of reference; agendas; minutes of meetings; notices; proceedings; external expert surveillance advisory group membership; recommendations documents; briefing and discussion papers; curricula vitae; travel claims; policy documents; speeches; audit and evaluation documentation; correspondence; backgrounders; reports; information collected from physicians, hospitals, and provinces, and scientific research records, data analysis, publications, interactive website (e.g. Notifiable Diseases On-Line), posters and presentations, submission requests for sequencing, planning and reporting records, collaborative research information, network and collaborative records, frameworks, guidelines, tables, surveillance reports, standards, training materials, contracts, committee records of decisions, meeting proceedings, research findings; Treasury Board Submissions, terms and conditions, memoranda of understanding, memoranda of agreement, proposals, standard procedures, performance measurement tools, evaluation criteria/reports.","Rapports de recherche scientifique, analyses de données, publications, rapports de planification et de communication, renseignements sur les recherches effectuées en collaboration, rapports de réseaux et de collaborations, procédures, rapports divers, comptes rendus de réunions, rapports de décisions, politiques relatives aux Laboratoires nationaux du VIH et de rétrovirologie (LMNVR); rapports sur le VIH et LCTH (virus I et II des leucémies de cellules T humaines (LCTH), sur les tests de la résistance aux médicaments du VIH, sur les tests des anticorps du VIH, sur le Programme canadien de surveillance des souches et de la résistance aux médicaments ayant trait au VIH/syndrome d'immunodéficience acquise (SIDA)."
PHAC 015,"Chronic Disease and Injury Prevention Grants and Contributions Funding Programs, Policy Development and Advice",,"Requests for Proposal, correspondence, Funding Approval Forms, reviews of projects (internal and external), Records of Decisions, Grants and Contribution Agreements/Amendments, Memorandums of Agreement / Memorandums of Understanding, financial audits and progress reports, Memoranda (Briefing Notes, Issue Sheets), 48-hour assessments, policy/research papers, reports, documents, position papers, parliamentary responses (written questions/petitions), speeches (statements, talking points, questions and answers), presentations (decks, placemats), meetings (Agendas, Records of Decisions, Terms of Reference), legal responses, stakeholder information (including provincial and territorial documents), correspondence, planning documents (strategic plans, management implementation plans, integrated planning tool), audit reports (internal and external), performance measurement documents (strategies, data collection tools, studies, posters) and guidelines.",
PHAC 010,Travel Health,,"Data analysis and reports; academic publications; contracts; SOPs; terms of reference; agendas; records of decisions; notices; proceedings; recommendation documents; briefing and discussion papers; policy documents; audit and evaluation documentation; correspondence; backgrounders; reports; risk assessments of international travel health related events; Risk Assessment Framework; Travel related disease database; Posters and Presentations; Travel Health Notices; Technical and senior management approvals of Travel Health Notices; Statement recommendations; Committee to Advise on Tropical Medicine and Travel (CATMAT) statements; Web Country Pages and Fact sheets; Webinars (associated documentation includes invitations, posters, emails, presentation); Outreach Strategy (health care professionals and the public); Webmails; Designation and redesignation of YFVCs; Yellow Fever Vaccination program (YFVP) database.",
PHAC 011,Children and Youth,,"contracts, terms of reference, agendas, minutes of meetings, notices, briefing and discussion papers, policy documents, speeches, presentations, correspondence, finance data, corporate reports, etc.",
