record_number,name_en,name_fr,document_types_en,document_types_fr
CSIS DDS 041,Investigating Threats,Enquêtes - menaces,"Security access procedures and tools, security incidents and investigation reports, copies of Threat and Risk Assessments (TRA), awareness and briefing documentation, security clearance records, technical documentation, letters, notes, facsimile copies, exhibit reports, correspondence, evaluations, access control data, statements, intelligence analysis and threat assessments and recommendations.","Procédures et outils de sécurité de l'accès, incidents de sécurité et rapports d'enquête, copies d'évaluations de la menace et des risques (ÉMR), documents de sensibilisation et d'information, rapports d'attestations de sécurité, documentation technique, lettres, notes, télécopies, pièces à conviction, correspondance, évaluations, contrôle d'accès, déclarations, analyse de renseignements, évaluations de menaces et recommandations."
CSIS DDS 052,Security Screening,Enquêtes - sécurité,"Policies and procedures, consent forms, criminal records, credit bureau results, police indices checks, accreditation criteria, screening investigation documents, drafts and final copies of security assessments, security level, denial and inadmissibility briefs (including copies of submissions to the Security Intelligence Review Committee) legal opinions and advice, incidental letters, and copies of relevant legislation and regulations.","Politiques et procédures, formules de consentement, photographies, empreintes digitales, casiers judiciaires, conclusions du bureau de crédit, vérification des indices de la police, critères d'agrément, documents d'examens de sélection, versions préliminaire et finale d'évaluations de sécurité, niveau de sécurité, dossiers de dénégation et d'interdiction de territoire (copies des présentations au Comité de surveillance des activités de renseignement de sécurité), conseils juridiques, lettres d'information accessoire, et copies des lois et des règlements pertinents."
CSIS DDS 060,Artifacts Collection,Collection d'artéfacts,"Inventories, policies, correspondence, books and periodicals, manuscripts, plans and reports, exhibit planning, condition reports, pamphlets and newspaper clippings.","Inventaires, politiques, correspondance, livres et périodiques, collection de photographies, manuscrits, plans et rapports, planification d'exposition, rapports sur l'état de conservation, brochures et coupures de journaux."
CSIS DDS 050,CSIS Human Resources Management,SCRS - gestion des ressources humaines,"Copies of specific CSIS human resources policies and procedures, unsolicited resumes and curricula vitae, employment application forms, assessment tools and rating guides (including model interview and exam questions and answers), reference checks and letters, testing material and results (including polygraph and psychological tests), analysts' reports, oaths of allegiance, copies of certificates and diplomas, career resumes and references, copies of complaints against CSIS employees and supporting documentation (witness statements and interviews), investigation reports, proceedings' documentation (records of decision, recommendations, transcripts), draft and final copies of responses to complaints, copies of relevant legislation and regulations, copies of oaths of secrecy, CSIS Conflict of Interest policy, written agreements, declarations of assets, medical reports, laboratory reports, fitness to work assessments, and ergonomic evaluations and reports.","Copies de politiques et de procédures de gestion des ressources humaines particulières au SCRS, curriculum vitæ spontanés, formulaires de demande d'emploi, outils d'évaluation et guides de cotation (entrevue type et questions et réponses d'examens), vérifications des références et lettres de référence, matériel de psychométrie et conclusions (détecteur de mensonges et tests psychologiques), rapports d'analystes, serment d'allégeance, copies de certificats et de diplômes, curriculum vitæ et références, copies des plaintes contre des employés du SCRS et justificatifs (déclarations des témoins et interviews), rapports d'enquête, documentation relative aux délibérations (rapports de décision, recommandations, transcriptions), versions préliminaire et finale des réponses aux plaintes, copies des lois et des règlements pertinents, copies de serments du secret, conventions écrites, déclarations de biens, rapports médicaux, rapports de laboratoire, évaluations d'employabilité, évaluations et rapports d'ergonomie."
CSIS DDS 061,CSIS Memorabilia,Souvenirs du SCRS,"Correspondence relating to the administration of material management, procurement and supply including, order forms, invoices, ledgers, catalogue and prices.","Correspondance liée à l'administration générale de la gestion du matériel, à l'acquisition ainsi que la fourniture comprenant les bons de commande, bons d'achat, au grand livre, au catalogue et aux prix."
