bank_number_key,title_en,title_fr,bank_number_en,bank_number_fr,description_en,description_fr,class_of_individuals_en,class_of_individuals_fr,note_en,note_fr,social_insurance_number_en,social_insurance_number_fr,purpose_en,purpose_fr,consistent_uses_en,consistent_uses_fr,retention_and_disposal_standards_en,retention_and_disposal_standards_fr,rda_number_en,rda_number_fr,related_record_number_en,related_record_number_fr,last_updated_en,last_updated_fr,tbs_registration_en,tbs_registration_fr
SPPC PPU 005,,Poursuites contre les jeunes contrevenants,,SPPC PPU 005,,"Ce fichier décrit des renseignements ayant trait aux poursuites intentées contre de jeunes contrevenants en vertu du Code criminel au Yukon, au Nunavut et dans les Territoires du Nord-Ouest, et aux infractions aux autres lois fédérales partout au Canada. Il contient des mémoires et des actes de procédure déposés tant en première instance qu'en appel, des assignations à comparaître et d'autres brefs, des transcriptions de témoignages et des exposés du droit connexes, des sommaires, des déclarations, de la correspondance et des mémoires.",,Les citoyens canadiens et les autres personnes présentes au Canada qui ont été poursuivis pour une infraction qui aurait été commise par une personne de 12 à 18 ans au moment de l'infraction et jugée par le tribunal pour adolescents.,,,,,,Les données conservées dans ce fichier sont utilisées aux fins de l'application des lois fédérales.,,Les renseignements compilés proviennent de plusieurs sources tant canadiennes qu'étrangères.,,"Les dossiers sont conservés pendant 30 ans, après quoi ils sont détruits.",,2012/002,,SPPC LGL 015,,,,009926
SPPC PPU 001,,Programme national de recouvrement des amendes,,SPPC PPU 001,,"Ce fichier renferme des renseignements sur les personnes physiques et morales qui n'ont pas acquitté des amendes fédérales infligées par des tribunaux. Il contient également des renseignements financiers personnels fournis par la personne physique ou morale concernée au moyen d'une ""« Déclaration du délinquant »"". Il contient aussi des données sur les paiements versés à l'égard d'amendes impayées et sur les mesures de recouvrement prises. Le fichier renferme les renseignements suivants : le nom, l'adresse, le numéro de téléphone, la date de naissance, le lieu de travail, le salaire, les personnes à charge, l’état civil et tout actif et numéro de compte de banque du délinquant ou de la personne morale en défaut; ces renseignements servent à évaluer la capacité du délinquant ou de la personne morale de payer l'amende.",,Personnes physiques et morales qui n'ont pas acquitté des amendes fédérales infligées par des tribunaux canadiens.,,,,,,"Les renseignements contenus dans ce fichier sont tenus à jour par les agents de recouvrement des amendes dans le but de forcer le paiement des amendes fédérales qui ont été infligées par des tribunaux canadiens et qui sont en souffrance. Ces renseignements servent à évaluer la capacité d'une personne physique ou morale de payer une amende en souffrance conformément aux dispositions du Code criminel et aux règles de procédure civile régissant les saisies, les saisies-arrêts et les hypothèques légales dans chaque province.",,"Les renseignements contenus dans ce fichier sont principalement utilisés par les agents de recouvrement des amendes pour recouvrer les amendes fédérales infligées à des personnes physiques ou morales qui demeurent impayées. Les renseignements contenus dans la ""« Déclaration du délinquant »"" ou la ""« Déclaration volontaire de la personne morale en défaut de paiement d'une amende »"" peuvent être divulgués à un tribunal au cours d'une audience tenue en vertu de l'article 734.7 du Code criminel, qui prévoit que le délinquant est assigné devant le tribunal pour expliquer les raisons de son défaut. Des renseignements personnels peuvent parfois être divulgués devant le tribunal en présence du délinquant afin d'établir sa capacité de payer l'amende.",,Les amendes découlant d'une poursuite fédérale sont considérées comme la suite de la poursuite initiale. Les renseignements contenus dans les dossiers relatifs au recouvrement des amendes sont donc conservés pendant une période de trente ans et sont ensuite détruits.,,2012/002,,SPPC REG 001,,,,009927
