bank_number_key,title_en,title_fr,bank_number_en,bank_number_fr,description_en,description_fr,class_of_individuals_en,class_of_individuals_fr,note_en,note_fr,social_insurance_number_en,social_insurance_number_fr,purpose_en,purpose_fr,consistent_uses_en,consistent_uses_fr,retention_and_disposal_standards_en,retention_and_disposal_standards_fr,rda_number_en,rda_number_fr,related_record_number_en,related_record_number_fr,last_updated_en,last_updated_fr,tbs_registration_en,tbs_registration_fr
CGC PPU 215,Grain Inspection Operations (Class of Record),,CGC PPU 215,,"Contains information such as the name of the grower, the name of the requester and the quality of the sample.",,Grain producers and companies.,,,,,,To maintain a record of all unofficial samples submitted for grading by grain inspectors.,,None,,To be determined by Library and Archives Canada.,,CGC 2017/014,,CGC 565,,,,001718,
CGC PPU 205,Producer Railway Car Allocation Files (Class of Record),,CGC PPU 205,,"Correspondence and producers car applications contain information such as the producer's name, address, phone number, fax number, email address, application number; type, quality and quantity of grain; and the producer identification number.",,Grain producers.,,,,,,This information is used to allocate railcars to grain producers for the transport of their crop to terminal elevators or other destinations as set out in section 87 of the *Canada Grain Act*.,,None,,To be determined by Library and Archives Canada,,CGC 2017/014,,CGC 587,,,,001716,
