record_number,name_en,name_fr,document_types_en,document_types_fr
CRA ABSB 646,Benefit Programs – Canada Child Benefit and Related Benefits,Programmes de prestations - Allocation canadienne pour enfants et prestations connexes,"Policy and program implementation reports, forms (CTB9, Canada Child Benefit Statement of Income, RC62, Universal Child Care Benefit statement, RC65, Marital Status Change, RC66, Canada Child Benefits Application, RC66SCH, Status in Canada / Statement of Income), reconciliation, notices of determination and financial reports, written collaboration agreements, procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, project documentation; data quality assurance processes, computer programs, statistics, datasets, communication activity reports, and correspondence (email, letters) with tax services offices, tax centres, headquarters, registered agencies, individual taxpayers and authorized representatives.","rapports de mise en œuvre de politiques et de programmes; formulaires (CTB9 Allocation canadienne pour enfants – État des revenus, RC62 État de la prestation universelle pour la garde d’enfants, RC65 Changement d’état civil, RC66 Demande de prestations canadiennes pour enfants, RC66SCH Statut au Canada et état des revenus), rapprochement, avis de détermination et rapports financiers, ententes de collaboration écrites, procédures et documents sur les exigences, exigence en matière de données et collecte de données, critères de surveillance, budgets et rapports sur l’élaboration de matériel de formation, exigences liées aux systèmes, guides d’utilisateur des systèmes, applications pour les utilisateurs des systèmes; élaboration et maintenance de divers systèmes informatiques, statistiques sur les arrivages et la production, rapports sur les activités de communication, documentation de projets, processus d'assurance de la qualité des données, programmes informatiques, statistiques, ensembles de données, et correspondance (courriels, lettres) avec les bureaux des services fiscaux, les centres fiscaux, l’administration centrale, les organismes enregistrés, les contribuables et les représentants autorisés."
CRA ABSB 645,Benefit Programs – Canada Dental Benefit,Programmes de prestations – Prestation dentaire canadienne,,"Rapports sur la mise en œuvre des politiques et des programmes, demandes, documents de rapprochement, avis de nouvelle détermination, rapports financiers, ententes de collaboration écrites, procédures et documents sur les exigences, documents sur la collecte de données et sur les exigences en matière de données, critères de surveillance, budgets et rapports sur l’élaboration du matériel de formation, exigences relatives aux systèmes, guides de l’utilisateur de systèmes, applications des utilisateurs de systèmes, documents sur le développement et la maintenance de divers systèmes informatiques, statistiques sur l’arrivage et la production, documentation sur les projets, processus d’assurance de la qualité des données, manuels, programmes informatiques, statistiques, ensembles de données, rapports sur les activités de communication et correspondance (courriels, lettres) avec les bureaux des services fiscaux, les centres fiscaux, l’administration centrale, les contribuables et les représentants autorisés."
CRA ABSB 649,"Benefit Programs – Canada Emergency Response Benefit (CERB), Canada Emergency Student Benefit (CESB), Canada Recovery Benefit (CRB), Canada Recovery Sickness Benefit (CRSB) and Canada Recovery Caregiving Benefit (CRCB)","Programmes de prestations – Prestation canadienne d’urgence (PCU), Prestation canadienne d’urgence pour les étudiants (PCUE), Prestation canadienne de la relance économique (PCRE), Prestation canadienne de maladie pour la relance économique (PCMRE) ou Prestation canadienne de la relance économique pour proches aidants (PCREPA)","Policy and programs implementation reports, reconciliation and financial reports, written collaboration agreements, procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, project documentation, data quality assurance processes, computer programs, datasets, communication activity reports, correspondence (emails, letters) with headquarters, tax services offices, tax centres, and individual taxpayers and registered agencies.","Rapports sur la mise en œuvre de politiques et de programmes, rapports financiers et de rapprochement, ententes de collaboration écrites, procédures et documents sur les exigences, documents sur le besoin et la collecte de données, critères de surveillance, budgets et rapports sur l’élaboration du matériel de formation, exigences relatives aux systèmes, guides de l’utilisateur des systèmes, demandes des utilisateurs des systèmes, documents sur le développement et la maintenance de divers systèmes informatiques, statistiques sur l’arrivage et la production, documentation sur les projets, processus d’assurance de la qualité des données, programmes informatiques, ensembles de données, rapports sur les activités de communication, correspondance (courriels, lettres) avec l’administration centrale, les bureaux des services fiscaux, les centres fiscaux, les contribuables et les organismes inscrits."
CRA ABSB 625,Benefit Programs – Children's Special Allowances (CSA) Program,Programmes de prestations - Programme des allocations spéciales pour enfants,"Policy and programs implementation reports, form RC64 Children's Special Allowances, reconciliation and financial reports, written collaboration agreements, procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, project documentation, data quality assurance processes, computer programs, datasets, communication activity reports, correspondence (emails, letters) with headquarters, tax services offices, tax centres, and individual taxpayers and registered agencies.","Rapports de mise en œuvre des politiques et des programmes, formulaire RC64, Allocations spéciales pour enfants, états de rapprochement et financiers, ententes de collaboration écrites, procédures et documents des exigences, exigences relatives aux données et collecte de données, critères de surveillance, budgets et rapports de mise au point de matériels didactiques, exigences des systèmes, guides de l’utilisateur du système, applications utilisateur du système, élaboration et maintenance de divers systèmes informatiques, statistiques sur l’arrivage et la production, rapports des activités de communication, documentation de projets, processus d'assurance de la qualité des données, programmes informatiques, statistiques et ensembles de données, correspondance (courriels, lettres) avec l’Administration centrale, les bureaux des services fiscaux, les centres fiscaux, et les contribuables particuliers et les organismes enregistrés."
CRA ABSB 647,Benefit Programs – Disability Tax Credit (DTC) Program,Programme de prestations - Programme relatif au crédit d'impôt pour personnes handicapées (CIPH),"Policy and programs implementation reports; forms (T2020, and T2201 Disability Tax Credit Certificate), budgets and training material development reports, systems requirements, policies, procedures, work programs, communications activities, statistics on intake and production, project documentation, data quality assurance processes, computer programs, statistics, datasets and correspondence (emails, letters) with tax services offices, tax centres, individual taxpayers, medical practitioners and authorized representatives.",
CRA ABSB 648,Benefits Programs – Goods and Services Tax/Harmonized Sales Tax (GST/HST) Credit and other related Provincial and Territorial Benefit and Credit Programs,Programmes de prestations - Crédit pour taxe sur les produits et services/taxe de vente harmonisée (TPS/TVH) et autres programmes de crédit et de prestation provinciaux et territoriaux connexes,"Policy and program implementation reports, forms (RC151 GST/HST Credit Application for Individuals Who Become Residents of Canada, RC66 Canada Child Benefits Application), procedures, work programs, requirement documents, budgets training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, communication activity reports, project documentation, data quality assurance processes, computer programs, statistics, datasets and correspondence with headquarters, tax services offices, tax centres, individual taxpayers and authorized representatives.","Rapport de mise en œuvre de politiques et de programmes, formulaires (RC151 Demande du crédit pour la TPS/TVH pour les particuliers qui deviennent résidents du Canada, RC66 Demande d’Allocation canadienne pour enfants), procédures, programmes de travail, documents d’exigences, rapports d'élaboration de budgets de documents de formation, exigences des systèmes, guides d’utilisateur des systèmes, applications d’utilisateur des systèmes, élaboration et entretien de systèmes informatiques variés, statistiques sur les arrivages et la production, rapports d'activités de communication, documentation de projets, processus d'assurance de la qualité des données, programmes informatiques, statistiques et ensembles de données, et de la correspondance avec l’administration centrale, les bureaux des services fiscaux, les centres fiscaux, les contribuables et les représentants autorisés."
CRA ABSB 626,Benefit Programs – One-time top-up to the Canada Housing Benefit,Programme de prestations – Supplément unique à l’Allocation canadienne pour le logement,"Policy and program implementation reports, application, reconciliation, notices of redetermination and financial reports, written collaboration agreements, procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, project documentation; data quality assurance processes, manuals, computer programs, statistics, datasets, communication activity reports, and correspondence (email, letters) with tax services offices, tax centres, headquarters, individual taxpayers and authorized representatives.","Rapports sur la mise en œuvre des politiques et des programmes, applications, documents de rapprochement, avis de nouvelle détermination et rapports financiers, ententes de collaboration écrites, procédures et documents sur les exigences, documents sur la collecte de données et sur les exigences en matière de données, critères de surveillance, budgets et rapports sur l’élaboration du matériel de formation, exigences relatives aux systèmes, guides de l’utilisateur des systèmes, applications des utilisateurs des systèmes, documents sur le développement et la maintenance de divers systèmes informatiques, statistiques sur l’arrivage et la production, documentation sur les projets, processus d’assurance de la qualité des données, manuels, programmes informatiques, statistiques, ensembles de données, rapports sur les activités de communication, et la correspondance (courriels, lettres) avec les bureaux des services fiscaux, les centres fiscaux, l’administration centrale, les contribuables et les représentants autorisés."
CRA ABSB 346,Benefit Programs – Working Income Tax Benefit Program,Programmes de prestations - Programme de la prestation fiscale pour le revenu de travail,"Policy and program implementation reports, forms (RC201 Working Income Tax Benefit Advance Payments Application, RC210 Working Income Tax Benefit advance payments statement), procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, systems requirements, system user guides, system user applications, development and maintenance of various informatics systems, statistics on intake and production, communication activity reports, project documentation; data quality assurance processes, computer programs, statistics, datasets and correspondence (emails, letters) with headquarters, tax services offices, tax centres, and individual taxpayers.","rapports de mise en œuvre de politiques et de programmes, formulaires (RC201 Demande de versements anticipés de la prestation fiscale pour le revenu de travail, RC210 État de versements anticipés de la prestation fiscale pour le revenu de travail), procédures et documents sur les exigences, exigence en matière de données et collecte de données, critères de surveillance, budgets et rapports sur l’élaboration de matériel de formation, exigences liées aux systèmes, guides d’utilisateur des systèmes; applications pour les utilisateurs des systèmes; élaboration et maintenance de divers systèmes informatiques, statistiques sur les arrivages et la production, rapports sur les activités de communication, documentation de projets, processus d'assurance de la qualité des données, programmes informatiques, statistiques, ensembles de données et correspondance (courriels, lettres) avec l’Administration centrale, les bureaux des services fiscaux, les centres fiscaux et les contribuables."
CRA ABSB 227,Business Number and Program Account Registration,Inscription au numéro d'entreprise et aux comptes de programme,"Registration forms, business consent forms, direct deposit request forms, account closure forms, election forms, correspondence (letters, memoranda, emails), BN notices, provincial and federal gazettes, legal opinions, memorandums of understanding, policy, procedures, guidelines, manuals.","Formulaires d’inscription, formulaires de consentement de l’entreprise, formulaires de demande de dépôt direct, formulaires de fermeture de compte, formulaires de choix, correspondance (lettres, notes de service, courriels), avis liés au NE, gazettes provinciales et fédérales, avis juridiques, protocoles d’entente, politiques, procédures, lignes directrices, manuels."
CRA ABSB 229,Business Refund Set-off program,Programme de compensation de dettes par remboursement des entreprises,"Memorandum of understandings (MOUs), application and declaration forms, correspondence (letters, memoranda, emails) Standardized Accounting (SA) manual, Business Accounting Reference Centre manual (BARC), monitoring reports, statistical reports, headquarter and field budgets and expenditures, and production results.","Protocoles d’entente, formulaires de demande et de déclaration, correspondance (lettres, notes de service, courriels), manuel de la comptabilité normalisée (CN), le centre de référence de la comptabilité des entreprises (CRCE), rapports de surveillance, rapports statistiques, budgets et dépenses de l’Administration centrale et des bureaux locaux, et résultats de production."
CRA CVB 192,Canada Emergency Benefits and Canada Recovery Benefits Validation,Validation des Prestations canadienne d’urgence et des Prestations canadiennes de la relance économique,"Policy and programs implementation reports, reconciliation and financial reports, written collaboration agreements, procedures and requirement documents, data requirement and collection, monitoring criteria, budgets and training material development reports, system user guides, system user applications, statistics on intake and production, project documentation, data quality assurance processes, computer programs, datasets, communication activity reports, correspondence (emails, letters) with headquarters, tax services offices, tax centres, and individual taxpayers and registered agencies.","Rapports sur la mise en œuvre de politiques et de programmes, rapports financiers et de rapprochement, ententes de collaboration écrites, procédures et documents sur les exigences, documents sur le besoin et la collecte de données, critères de surveillance, budgets et rapports sur l’élaboration du matériel de formation, guides de l’utilisateur des systèmes, demandes des utilisateurs des systèmes, statistiques sur l’arrivage et la production, documentation sur les projets, processus d’assurance de la qualité des données, programmes informatiques, ensembles de données, rapports sur les activités de communication, correspondance (courriels, lettres) avec l’Administration centrale, les bureaux des services fiscaux, les centres fiscaux, les contribuables et les organismes inscrits."
CRA APP 565,Canada Pension Plan / Employment Insurance Appeals to the Minister and Appeals to the Courts,Appels à la ministre et appels devant les tribunaux liés au Régime de pensions du Canada et à l’assurance-emploi,"Research material, position papers, correspondence (letters, memoranda, emails, Minister’s mail), referrals and inquiries with other internal CRA programs/activities, tax services offices and ESDC, related to appeals, analysis of court decisions, briefing notes, notices of assessment / reassessment, notices of determination, tax returns, position papers, decisions, reference material relative to consultations with, instructions for, and assistance to the Department of Justice concerning appeals to the courts (legal opinions, audit reports, rulings, case law, expert reports, judicial proceedings, recommendations), and any other documents related to objections and appeals and any other documents related to this category.","Documents de recherche, exposés de position, correspondance (lettres, notes de service, courriels, courrier du ministre), renvois et demandes de renseignements avec d’autres programmes ou activités internes de l’Agence, des bureaux des services fiscaux et de l’EDSC liés aux appels, analyse des décisions de la Cour, notes d’information, avis de cotisation et/ou de nouvelle cotisation, avis de détermination, déclarations de revenus, exposés de position, décisions, documents de référence relatifs aux consultations, directives et aide au ministère de la Justice concernant les appels devant les tribunaux (avis juridiques, rapports de vérification, décisions, jurisprudence, rapports d’expert, procédures judiciaires, recommandations) et tout autre document lié aux oppositions et aux appels ainsi que tout autre document lié à cette catégorie."
CRA LPRAB 187,Canada Pension Plan and Employment Insurance Rulings Program,Programme des décisions relatives au régime de pensions du Canada et à l’assurance-emploi,"Canada Pension Plan and employment insurance application and rulings files; business cases; social security certificate and extension files; correspondence (letters, memoranda, emails, briefing notes); interpretive articles; legal opinions; agreement negotiation documents; process mappings; memorandums of understanding; procedures manual; Canada Pension Plan and employment insurance forms; presentation decks; lecture notes; agendas; meeting minutes; work descriptions; organizational structures; internal communiqués; publications; policies manual; copy of Canada Pension Plan and employment insurance decisions from appeals to the Minister and the courts; jurisprudence; ministerial correspondence; training and learning material; budgets and expenditures; corporate reports; project reports; program evaluation and recommendations reports; statistical reports; and program users and information guides.","Dossiers de demande et de décision relative au Régime de pensions du Canada et à l’assurance-emploi; études de cas; dossiers de certificat et de prolongation en matière de sécurité sociale; correspondance (lettres, notes de service, courriels, notes d'information); articles d’interprétation; avis juridiques; documents de négociation des accords; organigrammes de processus; protocoles d’entente; manuel de procédures; formulaires relatifs au Régime de pensions du Canada et à l’assurance-emploi; présentations; notes de conférences; ordres du jour; procès-verbaux; descriptions de travail; structures organisationnelles, communiqués internes; publications; manuel de politiques; copie de décisions du Régime de pensions du Canada et à l’assurance-emploi en appel à la ministre et celles des tribunaux, jurisprudence; correspondance ministérielle; matériel de formation et d'apprentissages; budgets et dépenses; rapports organisationnels; rapports de projets; rapports d'évaluation et de recommandation de programme; rapports statistiques; et guides d’utilisateurs de programme et d'information."
CRA LPRAB 290,Charities Program,Programme des organismes de bienfaisance,"Applications for registration (including governing documents, list of current directors, trustees, officers or like officials, contact information, project activity information, documents of support, budgets); correspondence (letters, memoranda, briefing notes); charity, registered Canadian amateur athletic association, registered journalism organization and registered national arts service organization annual information returns, audit files and reports; copies of court records; notes detailing interpretations, research and analysis; communications and outreach products; policy and technical guidance; administrative and operational guidelines relating to registration and maintaining registered status; and statistical information.","Les demandes d’enregistrement (y compris les documents constitutifs, la liste des administrateurs actuels, les fiduciaires, les dirigeants ou autres responsables, les coordonnées, les renseignements sur les activités d’un projet, les documents de soutien, les budgets); la correspondance (lettres, notes de service, notes d’information); les déclarations de renseignements annuelles des organismes de bienfaisance, des associations canadiennes enregistrées de sport amateur, organisations journalistiques enregistrées et des organismes enregistrés de services nationaux dans le domaine des arts, les dossiers et les rapports de vérification, les transcriptions de documents judiciaires, des notes expliquant les interprétations, les recherches et les analyses; les produits de communications et de sensibilisation; les politiques et les conseils techniques; les lignes directrices administratives et opérationnelles concernant l’enregistrement d’un organisme de bienfaisance et le maintien de ce statut; et des renseignements statistiques."
CRA CVB 190,Collections,Mesures de recouvrement,"Correspondence (letters, memoranda, emails, briefing notes); policies, procedures, agendas; minutes, schedules; plans of activity; project summaries; budgets; project reports; profile analysis reports; tendencies and reports analysis studies; program performance evaluation reports and recommendations; performance and operational reporting; inventory identification and management; learning materials; notes; client-specific case files (legal opinions; research material; Federal Court documents; sentencing information; documents pertaining to proceeds of crime and property subject to forfeiture; account reconciliations; third-party assessments); training materials; lecture notes and presentations; statement of sensitivity assessments; threat and risk assessments; briefing documentation; exhibits; reports; treaty documents; business rules; business requirements; macros; data mining model development documentation; strategy documents; testing activity reports; data dictionaries; business proposals; and process maps.","Correspondance (lettres, notes de service, courriels, notes d’information); politiques, procédures, ordres du jour; procès-verbaux, calendriers; plan d’activité; sommaires de projets; budgets; rapports de projets; rapports d’analyse des profils; études des analyses des tendances et des déclarations; rapports d’évaluation du rendement des programmes et recommandations; rapports sur le rendement et les opérations; identification et gestion de l’inventaire; matériel d’apprentissage; notes; dossiers de cas propres aux clients (avis juridiques, documents de recherche, certificats, renseignements sur la détermination de la peine, documents se rapportant aux produits de la criminalité et aux biens visés par une procédure de confiscation); matériel de formation; notes et présentations de cours; évaluation des énoncés de sensibilité; évaluations des menaces et des risques, documents d’information; preuves matérielles; rapports, documents relatifs aux conventions fiscales; règles administratives; exigences opérationnelles; macros; documents sur l’élaboration des modèles d’exploration de données; documents stratégiques; rapports sur les activités d’essais; dictionnaires sur les données; propositions opérationnelles; et schémas de processus."
CRA APP 555,"Commodity Taxes Objections, Determinations and Appeals to the Courts","Oppositions, déterminations et appels devant les tribunaux en matière de taxes à la consommation","Research material, position papers, correspondence (letters, memoranda, emails, Minister’s mail), referrals and inquiries from field offices, analysis of court decisions, briefing notes, notices of assessment / reassessment, notices of determination, taxpayer relief requests, tax returns, decisions, reference material, instructions and assistance document (legal opinions, consultations, audit reports, rulings, case law, expert reports, objection reports, judicial proceedings, recommendations), and any other documents related to objections and appeals.","Documents de recherche, exposés de position, correspondance (lettres, notes de service, courriels, courrier du ministre), renvois et demandes de renseignements des bureaux locaux, analyse des décisions de la cour, notes d’information, avis de cotisation ou de nouvelle cotisation, avis de détermination, demandes d’allègement pour les contribuables, déclarations de revenus, décisions, documents de référence, des directives et des documents d’aide (avis juridiques, consultations, rapports de vérification, décisions, jurisprudence, rapports d’expert, rapports d’opposition, procédures judiciaires, recommandations) et tout autre document lié aux oppositions et aux appels."
CRA ABSB 110,Community Volunteer Income Tax Program,Programme communautaire des bénévoles en matière d’impôt,"Correspondence (letters, memoranda, emails, briefing notes), agenda and minutes, project reports and evaluation, program evaluation, reports and recommendations, learning material, posters, legal opinions, research material, training recordings, training materials, lecture notes and presentations, course registration procedures, program procedures and guidelines, program handbooks, tax software programs, CVITP forms, promotional videos, recordings and transcripts of personal opinions.","correspondance (lettres, notes de service, courriels, notes d’information), ordres du jour et procès-verbaux, rapports et évaluations de projets, évaluation du programme, rapports et recommandations, matériel d’apprentissage, affiches, avis juridiques, documents de recherche, registres de formation, documents de formation, notes de cours et présentations, procédures d’inscription aux cours, procédures et lignes directrices du programme, manuels du programme, programmes de logiciels de préparation des déclarations, formulaires du PCBMI, vidéos promotionnelles, enregistrement et procès-verbal d’opinions personnelles."
CRA CPB 261,Competent Authority Program Administration,Administration du programme de l'autorité compétente,"Correspondence (including notes, emails, briefing notes); advance pricing agreement; mutual agreement policies and procedures; tax treaties; tax information exchange agreements.","Correspondance (y compris les notes, les courriels, les notes d’information) ; politiques et procédures amiables, accords préalables en matière de prix de transfert ; les conventions fiscales ; et les accords d’échange de renseignements."
CRA ABSB 225,Corporation returns and payment processing program,Traitement des déclarations et des paiements des sociétés,"T2 assessment and reassessment, SERs processing (computerized and manual), directives to field offices, policy interpretations, procedures, operational and administrative communications, reports, consultations and negotiations, tax roll plans and programs, T2 retention policy, Notice of Assessments, Notice of Re-assessments, letters, Part III Tax Assessment Proposal, Forms, payroll remittance vouchers, project documentation, data quality assurance processes, computer programs, statistics, datasets and T1 instalment payment remittance vouchers (INNS 3).","Cotisation et nouvelle cotisation T2, traitement des DCS (informatisé et manuel), directives aux bureaux locaux, interprétation des politiques, procédures; communications d’ordre opérationnel et administratif, rapports, consultations et négociations, plans et programmes liés au rôle d’imposition, politique de rétention des T2, avis de cotisations, avis de nouvelle cotisation, lettres, proposition de cotisation de l’impôt de la partie III, formulaires, documentation de projets, processus d'assurance de la qualité des données, programmes informatiques, statistiques, ensembles de données, pièces de versement des retenues sur la paie et pièces de versement d’acomptes provisionnels T1 (INNS 3)."
CRA CVB 186,Corporations and GST/HST Compliance,L’observation des sociétés et TPS/TVH,"Correspondence (letters, memoranda, emails, briefing documentation); policies; procedures; agendas; minutes; schedules; plans of activity; project summaries; budgets; project reports; profile analysis reports; tendencies and reports analysis studies; program performance evaluation reports and recommendations; performance and operational reporting; inventory identification and management; training and learning materials; notes; federal and provincial legislations; internal communiqués; manuals; internal and public forms; information circulars; interpretation bulletins; client-specific case files (legal opinions; research material); lecture notes and presentations; security assessments; exhibits; treaty documents; business rules; business requirements; data mining model development documentation; strategy documents; testing activity reports; data dictionaries; business proposals; and process maps.","Correspondance (lettres, notes de service, courriels, notes d’information); politiques; procédures; ordres du jour; procès-verbaux; calendriers; plans d’activité; sommaires de projets; budgets; rapports de projets; rapports d’analyse des profils; études des analyses des tendances et des déclarations; rapports d’évaluation du rendement des programmes et recommandations; rapports sur le rendement et les opérations; identification et gestion de l’inventaire; matériel d’apprentissage et de formation; notes; lois fédérales et provinciales; communiqués internes; manuels; formulaires internes et publics; circulaires d’information; bulletins d’interprétation; dossiers de cas propres aux clients (avis juridiques, documents de recherche); notes et présentations de cours; évaluations de la sécurité; preuves matérielles; documents relatifs aux conventions fiscales; règles administratives; exigences opérationnelles; documents sur l’élaboration des modèles d’exploration de données; documents stratégiques; rapports sur les activités d’essais; dictionnaires sur les données; propositions opérationnelles et schémas de processus."
CRA ABSB 230,Covid-19 Subsidy Initiatives For Business Entities,Initiatives de subvention liées à la COVID-19 pour les entités commerciales,Policy and technical guidance; legal opinions; process mappings; procedures; program guides; application forms; written collaborative arrangements; program evaluation criteria; data requirements; monitoring criteria; budgets; training material; systems requirements; system user guides; system user applications; statistical reports; project documentation; data quality assurance processes; presentation decks; communications and outreach products; correspondence; briefing notes; security assessments.,Orientations techniques et politiques; avis juridiques; schématisation des processus; procédures; guides de programmes; formulaires de demande; ententes de collaboration écrites; critères d’évaluation du programme; exigences en matière de données; critères de surveillance; budgets; matériel de formation; exigences des systèmes; guides d’utilisateur des systèmes; applications d’utilisateur des systèmes; rapports statistiques; documentation de projets; processus d’assurance de la qualité des données; présentations; produits de communication et de visibilité; correspondance; notes d’information; évaluations de la sécurité.
CRA CPB 820,Criminal Investigations,Enquêtes criminelles,"Individual case files, correspondence (letters, memoranda, emails, briefing notes), agendas, minutes, case plans, investigative reports, research material, working paper files, notes, legal opinions, Crown briefs and submissions, forensic reports including copies of submission, witness lists, witnesses’ notes and statements, exhibits, expert reports, certificates, search warrants, production orders, research information, sentencing information, photographs, video and audio recordings, transcripts, media and other public source documents, surveillance evidence, accused statements, training materials, lecture notes and presentations, course registration procedures, investigations policies, procedures, communiques and guidelines.","Cas particuliers, correspondances (lettres, mémorandum, courriels, notes d'information), ordres du jour, procès-verbaux, plans de gestion de cas, rapports d'enquête, matériel de recherche, documents de travail, notes, avis juridiques, documents de la Couronne et demandes, rapports médico-légaux, y compris les copies de la demande, la liste des témoins, les déclarations et les notes des témoins, les preuves matérielles, les rapports d'experts, les certificats, les mandats de perquisition, les ordonnances de communication, les renseignements sur la perquisition, les renseignements sur la sentence, les photographies, les renseignements de recherche, les renseignements liés aux peines, les photographies, les enregistrements vidéos et audio, les transcriptions, les documents des médias et d’autres sources publiques, les preuves de surveillance, les déclarations de l'accusé, le matériel de formation, les notes de cours et de présentations, les procédures d'inscription aux cours, les politiques d'enquête, les procédures, les communiqués et les lignes directrices."
CRA ABSB 218,Discounters program,Programme des escompteurs,"Discounter registrations, statements of discounting transaction, refund of tax notices, discounting refund information, discounting fee receipts, proofs of payment, correspondence, audit files, work orders, internal process and procedures manual, updates of the discounter guide, forms and web pages, project information, legal opinions, annual year-end reports, and terms of payment for excess amounts.","enregistrements des escompteurs, états des opérations d’escompte, avis de remboursement d’impôt, renseignements sur les remboursements d’escompte, reçus pour frais d’escompte, preuves de paiement, correspondance, dossiers de vérification, ordres de travail, manuel des processus et des procédures internes, mises à jour du guide, des formulaires et des pages Web des escompteurs, renseignements sur les projets, avis juridiques, rapports annuels de fin d’exercice et modalités de paiement pour les montants excédentaires."
CRA ABSB 216,EFILE Online services,Services en ligne de transmissions électroniques des déclarations,"Application forms, emails, letters, notepad statements of work, evaluation, procedures, project plans and guidelines, T183, Appeals decision, T2020 (Memo for file), statistics spreadsheet, memorandums of understanding, policy, guidelines, manuals.","formulaires de demande, courriels, lettres, bloc‑notes, énoncés de travail, évaluation, procédures, plans de projet et lignes directrices, T183, décision des Appels, T2020 (Notes pour le dossier), feuille de calcul des statistiques, protocoles d’entente, politique, lignes directrices, manuels."
CRA CVB 188,Employer Compliance,Observation par les employeurs,"Case specific correspondence (including letters and notices); employer payroll guides; payroll tables; federal and provincial income tax legislations; statements of accounts; employer compliance audit reports; and supporting documentation; policies; procedures; and internal communiqués, manuals, internal and public forms, information circulars, interpretation bulletins; macros, research material; tendencies and reports analysis studies; inventory management reports; data mining model development documentation; performance and evaluation of program reports; data dictionaries; statement of sensitivity assessments threat and risk assessment.","Correspondance spécifique à un cas (dont des lettres et des avis); diverses guides de paie de l’employeur; les tables de retenues sur la paie; lois fédérales et provinciales de l’impôt sur le revenu; relevés de comptes; rapports de la vérification du niveau d’observation des employeurs; politiques; procédures; et communiqués internes, manuels, formulaires internes et publics, circulaires d’information, bulletins d’interprétation; macros, documents de recherche; études des analyses des tendances et des déclarations; rapports sur la gestion de l’inventaire; documents sur l’élaboration des modèles d’exploration de données; rapports sur le rendement et l’évaluation du programme; dictionnaires des données; évaluations des énoncés de sensibilité et évaluations des menaces et des risques."
CRA LPRAB 030,Excise and Specialty Tax,L’accise et des taxes spéciales,"Audit files including audit reports, licensing and registration information; correspondence to and from licensees, registered persons, regional offices, other tax administrations as well as external stakeholders, correspondence (letters, memoranda, emails, briefing notes), policies and procedures, program business plans, work plans, workload management material, training materials, memoranda of understanding. **Disclosure Summaries**: Personal information may be exchanged with third parties as a result of Written Collaborative Arrangements and/or contracts. For details, reference the [personal information bank CRA PPU 062](/en/revenue-agency/corporate/about-canada-revenue-agency-cra/access-information-privacy-canada-revenue-agency/info-source-appendix.html#062).","Dossiers de vérification, y compris les rapports de vérification ainsi que l’information sur les licences, les agréments et les autorisations, toute correspondance transmise ou provenant des titulaires de licence ou d’agrément, des personnes autorisés, des bureaux régionaux, des autres administrations fiscales ainsi que des intervenants externes, la correspondance (lettres, mémorandum, courriels, notes de synthèse), les politiques et procédures, les plans d'activités du programme, les plans de travail, le matériel de la gestion de la charge de travail, le matériel de formation, et les protocoles d'entente."
CRA CPB 150,Film and Media Tax Credit Programs,Programmes de crédits d'impôt pour films et produits multimédias,Claims files; policy and procedures for conducting and recording audits; reviews and results; statistical analysis; planning and development reports; guides; forms; training and presentation materials.,"Les documents de demandes relatives aux crédits d'impôt, dont la politique et les procédures de vérification et d'examen, consignation des résultats et analyses statistiques; la planification et l'élaboration des guides, des formulaires du matériel de formation et de présentation."
CRA CPB 476,Goods and Services Tax/Harmonized Sales Tax (GST/HST) Audit,Vérification de la taxe sur les produits et services/taxe de vente harmonisée (TPS/TVH),"Program business plans, program business rules, manuals, monitoring reports, program statistics, data analysis, research material, budgets, project reports, training material, copies of relevant legislation, regulations and policies, jurisprudence, GST/HST audit systems and correspondence (letters, memoranda, emails) with regional offices, tax centres, tax services offices, and the provinces. Records also include completed audit and review files including audit reports, working papers and correspondence with claimants, and registrants.","Plans d’entreprise des programmes, règles administratives des programmes, manuels, rapports de surveillance, statistiques des programmes, analyse des données, documents de recherche, budgets, rapports de projet, documents de formation, copies des lois, des politiques et des règlements pertinents, jurisprudence, systèmes de vérification de la TPS/TVH et correspondance (lettres, notes de service, courriels) avec les bureaux régionaux, les centres fiscaux, les bureaux des services fiscaux et les provinces. Les dossiers comprennent aussi les dossiers de vérification et d’examen terminés, y compris les rapports de vérification, les documents de travail et la correspondance avec les demandeurs et les inscrits."
