record_number,name_en,name_fr,document_types_en,document_types_fr
OIC OPE 3350,Compliance with access to information obligations,Respect des obligations liées à l’accès à l’information,"Correspondence/complaint applications relating to the *Access to Information Act*, representations and/or correspondence with complainants, federal institutions, and third parties, documentary evidence, investigators’ notes, investigation reports, legal opinions, briefing notes, audits, reviews, records of findings, annual reports, special reports, report cards, and extension notices.","Correspondances et plaintes relatives à la *Loi sur l'accès à l'information*, représentations et/ou correspondances avec des plaignants, des institutions fédérales et des tiers, preuve documentaire, notes des enquêteurs, rapports d'enquête, avis juridiques, notes de breffage, des vérifications, des révisions, rapports des conclusions, rapports annuels, rapports spéciaux, fiches de rendement, et avis de prorogation."
OIC LEG 8000,Legal matters,Questions juridiques,"Policy, correspondence, opinions rendered by legal advisors, documents related to litigation such as affidavits, orders, subpoenas, undertakings of confidentiality, legal research reports, legal positions, litigation management and resolution processes, case summaries, court rulings.","Politiques, correspondances, opinions rendues par des conseillers juridiques, documents relatifs aux litiges par exemple les affidavits, directives de la cour, assignations, des engagements de confidentialité, rapports de recherche juridique, positions juridiques, gestion des litiges et processus de règlement, résumés jurisprudentiels, décisions des tribunaux."
