record_number,name_en,name_fr,document_types_en,document_types_fr
PRPA OP 007,Port Operations,Opérations du port,"Incident reports, permits & licenses, navigation, moorage, berthage, security plans, emergency plans, passenger manifests, general correspondence.","Des rapports d’incidents, des permis et des licences, de navigation, d’amarrage, de mouillage, des plans sécuritaires, des plans de cas d’urgences, des manifestes de passagers et de correspondance générale."
PRPA FIN 001,PRPA PPU 004 Vessel Crew & Passenger Information Management,,"Invoices, expense claims, financial dashboards",
PRPA CRA 005,Environmental Stewardship,La gérance environnementale,"assessment reports, permits, authorizations.","Des rapports d’évaluations, des permis et d’autorisations."
PRPA OP 005,PRPA PPU 003 Marine and Environmental Incident Reporting,,"monitoring reports, dashboards, photos & video, recordings, correspondence.",
PRPA AM 001,Port Infrastructure,L’infrastructure du port,"tenders, contracts, plans & specifications, work orders, inspections.","Des offres, des contrats, de plans et de spécifications, des bons de travail et d’inspections."
PRPA ENG 001,PRPA PPU 007 Maintenance and Construction Services Management,,"tenders, contracts, correspondence, drawings, reports, schedules.",
PRPA COM 009,Public Affairs and Business Development,Développement commercial et les affaires publiques,"news releases, correspondence, advertisements, reports.","Des communiqués de presse, de correspondance, de publicité et des rapports."
PRPA BUS 012,PRPA PPU 009 Port Interpretive Centre Visitor Logs & Interactions,,"correspondence, reports, studies.",
PRPA CRA 010,Commercial & Regulatory Affairs,Affaires règlementaires et commerciales,"agreements, correspondence, reports.","Des accords, de correspondance, des rapports."
